"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"       32600","30391.220514","122289.76062","Mgr","          30","           0","           0","       340.9","           0","          20","           .","Yes",""
"30351.497702","6900.7487767","       38584","Other","16.259198723","           0","           0","197.98631477","           0","          14","41.529096268","No",""
"       32700","11872.757278","11411.807934","Other","           .","           .","           .","294.43069578","           0","          15","40.237072957","No",""
"1239.3864194","       35458","22272.189424","Other","6.0966263423","           .","           .","126.51770522","           .","          23","33.688056559","No",""
"6925.7863938","1990.8412012","       43371","Other","6.4995654591","           0","           0","203.83930475","           0","          14","40.657779937","No",""
"       32800","10803.748801","137132.53328","Other","5.3044030733","           0","           0","155.53689674","           0","          23"," 38.05331686","No",""
"       32800","6658.2538217","       80347","Other","           9","           .","           .","113.93659292","           .","          24","32.170019623","No",""
"       32900","      232792","34872.039193","ProfExe","4.2447279074","           0","           1","275.69580522","           1","          26","27.878257844","No",""
"       32900","           .","       55657","","           1","           1","           3","210.01226479","          10","          15"," 1.909225163","Yes","Debt Consolidation"
"6096.2466139","       49709","      101222","Office","1.4554346239","           0","           0","181.90982454","           2","          24","35.045596256","No",""
"       32900","4149.1834086","36088.525914","Other","           0","           0","           0","107.67343823","           1","           6","37.189551645","No",""
"26217.587708","24775.437137","43978.769033","Other","           7","           .","           .","128.73114318","           .","          23","34.857977062","No",""
"       33000","5517.8887546","36908.093798","Other","           0","           0","           0","94.118968045","           0","           5","37.749933733","No",""
"       33000","      232113","38672.717548","Mgr","0.0059114979","           0","           1"," 214.3529578","           2","          50","42.512000016","No",""
